,yelpid,name,lat,lng,distance miles,price rating,price value,review count,review rating,type,address1,city,state,zip
561,uh9NhQhOs6a0w3Vhk0xyvg,The Fry,43.6654,-79.41085,1242.3253377834633,$$,2,77,3.0,Korean,524 Bloor Street W,Toronto,ON,M5S 1Y3
562,xVHzCbDWCwmyavF5PgJRmg,Not Just Noodles,43.66502,-79.38476,901.5952534398738,$,1,143,3.5,Chinese,570 Yonge Street,Toronto,ON,M4Y 1Z3
563,6L5xQca-_DnJCXEGa3dJjQ,Corvo,43.644695550198,-79.3938714407872,2071.3432074031,$$$$,4,23,4.0,Italian,9 Clarence Square,Toronto,ON,M5V 1H1
564,Z2GIrARCKaBy7Jr8Y-Sccw,Plancha,43.65037,-79.37731,2061.424841827949,NO $,0,21,4.0,Mediterranean,44 Victoria Street,Toronto,ON,M5C 1Y2
565,vQGZjrDiDBuznOkUevBNzw,Los Vietnamita Taqueria Shop,43.6531331163807,-79.3829282270142,1525.9230826605697,NO $,0,4,4.5,Mexican,,Toronto,ON,M5B
566,2PbXyP13ZAYXSJQeqW4Vcw,Loaded Pierogi,43.6647044094439,-79.3806558570915,1220.8420874233373,$$,2,12,4.0,Bars,524 Church Street,Toronto,ON,M4Y 1C5
567,4YdRr-g57XM5rGMqoP2T9w,Hot Bunzz Street Cuizine,43.64911,-79.39686,1576.8669701250192,$,1,15,4.0,Street Vendors,170 Spadina Ave,Toronto,ON,M5T 2C2
568,gAxeeJKwJtxp3uH9zUQ2aQ,A-Game Cafe,43.6517185,-79.4079115,1617.425439010631,$,1,88,4.5,Cafes,797 Dundas Street W,Toronto,ON,M6J 1V2
569,8VQu2-4UOXNm0eqVpjkE_Q,Porchetta & Co,43.65154,-79.40895,1686.6899890606924,$$,2,218,4.0,Sandwiches,825 Dundas Street W,Toronto,ON,M6J
570,KynXf-SiyaxrnJ4w9bhfUw,Spice And Aroma,43.6564695861688,-79.399160808868,806.3362024877831,$$,2,13,3.5,Chinese,387 Spadina Avenue,Toronto,ON,M5T 2G6
571,dp9haMgS5RZ6i1kQq_oS5A,Fran's Restaurant,43.6614505,-79.384068,957.7938955921096,$$,2,326,3.5,Diners,20 College Street,Toronto,ON,M5G 1K2
572,s-9ZfWtECJLMnND12t6RMA,Hotmess Tex Mex,43.65491,-79.4145999,1782.2481741101412,$$,2,19,3.5,Tex-Mex,615 College Street W,Toronto,ON,M6G 1B5
573,wtftZecNakP5WKwi-k0cYg,Kiro Sushi,43.6722662302551,-79.3874411896101,1200.4109481793867,$$,2,55,4.0,Japanese,4 Collier Street,Toronto,ON,M4W 2G8
574,_cVCzKQGt23KKW1M07Yvkw,Jules Bistro,43.64502,-79.41592,2610.7373455928187,$$$,3,39,4.0,French,924 Queen Street W,Toronto,ON,M6J 1G6
575,aYGqrw1lJHs8Hw0kHC5TVA,Mare Pizzeria,43.65464,-79.40093,1054.6369538247425,$,1,42,4.0,Pizza,185 Baldwin Street,Toronto,ON,M5T 1M1
576,qy4WKXTBkqD4zX0rohYF8Q,Forget Me Not Cafe,43.64585,-79.40086,1987.4181517728057,$,1,94,4.0,Coffee & Tea,506 Adelaide Street W,Toronto,ON,M5V 1T5
577,TVtnQyn3ka60r2t9xRwKPQ,Los Guaca-Moles,43.6645463784929,-79.4153123667649,1583.556719906024,$$,2,38,4.0,Mexican,690 Euclid Avenue,Toronto,ON,M6G 2T9
578,nQlEAP941EKh3MNlG0bzwg,120 Diner,43.6521199,-79.37554,2044.0631791929611,$$,2,23,4.0,Comedy Clubs,120 Church Street,Toronto,ON,M5C 2G8
579,SXnXItivyE3i3FQbydak-A,Harbord Fish & Chips,43.66207,-79.40639,878.8826102492574,$$,2,55,3.5,Seafood,147 Harbord Street,Toronto,ON,M5S 1H1
580,594po76eaw-ybh0t4YnZ0w,Dundas Shawarma,43.65222,-79.40714,1538.6746393522283,$,1,16,4.0,Middle Eastern,768 Dundas Street W,Toronto,ON,M6J 1T8
581,j_hB9Gt3VMJAbA2JyvyFjw,Wish,43.66861,-79.3855899,994.9458569643302,$$,2,267,3.0,Lounges,3 Charles Street E,Toronto,ON,M4Y 1R9
582,LBHbyID7tcaGszznHtnCrw,JOEY Eaton Centre,43.6558708964233,-79.382009190213,1375.4240810533668,$$,2,430,3.5,Canadian (New),1 Dundas St W,Toronto,ON,M5G 1Z3
583,_MOZSg1ajEvkubHXM3aDFg,Il Covo,43.655165915912,-79.4133123010397,1679.2003836078457,$$$,3,39,4.0,Italian,585 College Street,Toronto,ON,M6G 1B2
584,zuCgnSkJa3aFB5s1-8ew4g,Fiesta Burrito,43.65413,-79.39104,1130.7886746336826,$$,2,21,4.0,Mexican,109 McCaul Street,Toronto,ON,M5T 3K5
585,PGRVqqPqR2hIZNRLqlPxag,Good Hombres,43.65326,-79.40675,1418.0267966546246,NO $,0,27,4.5,Mexican,374 Bathurst Street,Toronto,ON,M5T 2S6
586,6Y01DAOBtDo9BwXGW4dR7g,Luscious Desserts,43.6529,-79.39748,1164.9873321932016,$$,2,38,3.5,Desserts,493A Dundas Street W,Toronto,ON,M5T 1H1
587,CY3N_T_35gqOXkwQbSeSTA,Hong Fatt B-B-Q,43.6532,-79.39585,1119.8372334710791,$,1,37,3.5,Barbeque,443 Dundas Street W,Toronto,ON,M5T 1G6
588,l5VG7_TWg4JGljx3UJStVw,Hana Korea Restaurant,43.65571,-79.39367,843.987938392187,$,1,33,3.0,Korean,45 Baldwin St,Toronto,ON,M5T 1L1
589,9i7Gz3xaa-gwh1Fi3q1_kA,BlueBlood Steakhouse,43.6781099,-79.40948,1978.6642089205227,$$$$,4,78,3.5,Steakhouses,1 Austin Terrace,Toronto,ON,M5R 1X8
590,Sr-_q9OcQCmbkjMxZhHgjw,Prenup Pub,43.65868,-79.3947601,515.3287327646062,$$,2,55,3.5,Gastropubs,191 College Street,Toronto,ON,M5T 1P9
591,_Gl7RqOkCUQr8kjN8yGf6w,Burrito Gordito,43.6480711540674,-79.3934180215001,1700.7133539198783,$,1,37,4.0,Mexican,120 Peter Street,Toronto,ON,M5V 2G7
592,2Q89PhkcyT9uZnQORmqMKg,House of Gourmet,43.65336,-79.39718,1124.5481879867232,$$,2,356,3.5,Chinese,484 Dundas St W,Toronto,ON,M5T 1G9
593,Orgm9nmcClxnAUva4nOKyA,Hothouse,43.64884749595,-79.373683180012,2390.1097472303927,$$,2,314,3.5,Italian,35 Church Street,Toronto,ON,M5E 1T3
594,GcxE5hK_TaHP4EZFDYz2mg,Copacabana Brazilian Steakhouse,43.6483440823441,-79.3878309801221,1777.102484343036,$$$,3,280,3.5,Brazilian,230 Adelaide Street W,Toronto,ON,M5H 1W7
595,oICXzFAaUMrYGzjRWmkw4Q,Anh Dao,43.65634,-79.39896,814.0524599086746,$$,2,99,3.5,Vietnamese,383 Spadina Avenue,Toronto,ON,M5T 2G6
596,oAq3-dXyDT3k4Mluc1ftTA,Yamato Japanese Restaurant,43.670701023097,-79.391142608675,903.4476000994116,$$$,3,160,3.5,Japanese,24 Bellair Street,Toronto,ON,M4W 1A7
597,Io1WmI1cUc8QaUVxSx1KuA,Perola Supermarket,43.65493,-79.40192,1054.4993365973774,$$,2,14,4.0,Grocery,247 Augusta Ave,Toronto,ON,M5T 2L8
598,n-zs5Cxn8MeSVPtodzvqIg,Salmon Lovers,43.6544414,-79.3908854,1056.1188310154116,$$,2,37,4.0,Japanese,294 Dundas Street W,Toronto,ON,M5T 1G2
599,jfK5RhtgZ9-lulCzMwpZbA,Shisha&Co,43.66643,-79.38535,895.9391157148657,NO $,0,14,3.5,Hookah Bars,636 Yonge Street,Toronto,ON,M4Y 1Z8
600,4P_HNoH4cjoCdPHPb2LTXA,Nord Bistro,43.6739000396702,-79.4114698306885,1733.0450401852274,NO $,0,14,4.5,Bistros,406 Dupont Street,Toronto,ON,M5R 1V9
601,nu-DHeDtxnOW5vYj93dGPQ,The Lakeview,43.64958,-79.42034,2501.6364096653406,$$,2,392,3.5,Diners,1132 Dundas Street W,Toronto,ON,M6J 1X2
602,yqgWE0Ux-vcCHMrp6J2OFQ,FET ZUN,43.67524,-79.40636,1578.8046762201575,NO $,0,6,4.5,Middle Eastern,252 Dupont St,Toronto,ON,M5R 1V7
603,JYCL0ThG7Xw5KDfyVDgb7A,Papa Spicy,43.65509,-79.39856,938.3737675002163,$$,2,25,3.5,Chinese,339 Spadina Avenue,Toronto,ON,M5T 2G3
604,c35qzLN6ItDpVIoj2uQW4Q,Ravi Soups,43.6477,-79.39201,1769.603827552319,$$,2,339,4.5,Sandwiches,322 Adelaide Street W,Toronto,ON,M5V 1R1
605,Lfl9kppQhikig4xI3UdjOA,Ritz Caribbean Foods,43.6616956821731,-79.3834200753873,1003.6560196024492,$,1,160,3.5,Caribbean,450 Yonge Street,Toronto,ON,M4Y 1W9
606,TFftsYkRIUtdo6ZhRwJ2lQ,Terroni,43.6464,-79.40917,2175.7626637768776,$$,2,331,3.5,Italian,720 Queen Street W,Toronto,ON,M6J 1E8
607,dizdLoOk0GMaSS_qQAuklQ,The Fifth & Terrace,43.6493079440937,-79.3893122699059,1636.124729720517,$$$$,4,52,4.0,Venues & Event Spaces,225 Richmond Street W,Toronto,ON,M5V 1W2
608,OOO4iaFaBffyeZjiffJccA,Lim Ga Ne,43.66411,-79.41674,1695.6563401154413,$$,2,75,3.5,Korean,680 Bloor Street W,Toronto,ON,M6G 2T9
609,pdxD8dFqMImWmeBMU42wmg,Sorrel,43.6802406,-79.3911819,1920.1868350193024,$$$,3,20,3.5,Mediterranean,1158 Yonge Street,Toronto,ON,M4W 2L9
610,KIs5vcQLVExjxtEOBNkXdA,The Boil Bar,43.66708,-79.38565,908.8173378237241,$$,2,50,3.5,Seafood,664 Yonge Street,Toronto,ON,M4Y 2A6
611,YFamMJYgBmsFKj6x6xR_jg,The Alternative Cafe,43.6478273370915,-79.3970403447747,1721.20910839431,$$,2,27,4.5,Cafes,439 Richmond Street W,Toronto,ON,M5V 1X9
612,7T1XVTSocHcOu2H5v2Iqog,Smoke's Weinerie,43.65831,-79.39981,643.7201845836518,$,1,11,2.0,Poutineries,457 Spadina Avenue,Toronto,ON,M5S 2G7
613,PM5vkmr8FqOIWE0pe3C2Fw,Morals Village Hot Pot Downtown,43.65375,-79.39568,1081.3239796473486,$$$,3,115,3.5,Hot Pot,436 Dundas Street W,Toronto,ON,M5T 1G7
614,XT25YpQoNDuzAZHur-HZ8g,Pizzeria Libretto,43.64859,-79.38469,1853.7425820708422,$$,2,277,3.5,Pizza,155 University Avenue,Toronto,ON,M5H 3B7
615,ZLAADbW3nAOFuklVk5x7gw,Flock Rotisserie + Greens,43.6593533,-79.3894224,667.5663196584942,$$,2,12,3.5,Salad,661 University Avenue,Toronto,ON,M5G 1M1
616,0PlOgLqjGxnTC484RjHpIg,Think It Pensa Italiano,43.6619200689594,-79.4072854910697,943.7252257870518,NO $,0,2,4.0,Coffee & Tea,196 Borden Street,Toronto,ON,M5S 2N3
617,ojPrFPeJqqOKdA6O69HeiQ,Archive,43.65084,-79.41243,1928.752034400286,$$,2,35,4.5,Wine Bars,909 Dundas Street W,Toronto,ON,M6J 1V9
618,cfGNZTCw1pCR_fma6wgfwg,Ginger,43.6653417586184,-79.3809837338158,1206.1576492704953,$,1,122,3.5,Vietnamese,546 Church Street,Toronto,ON,M4Y 2E1
619,Yqu3km0WcFRdUdrKan-LZA,Valens Restaurant,43.65599,-79.39285,840.538157704924,$$,2,74,3.5,Italian,19 Baldwin Street,Toronto,ON,M5T 1L1
620,HkPnai4LMRjAYZkZ2AQLkA,Page One,43.657853,-79.376254,1676.8308831174918,$$,2,74,4.0,Cafes,106 Mutual Street,Toronto,ON,M5B 2R7
621,7T3WU-Up01pgCeygbc_K-A,Dagu Rice Noodle-Downtown,43.65539,-79.38425,1276.2511243659544,$$,2,145,3.0,Chinese,115 Dundas Street W,Toronto,ON,M5G 1C4
622,eSp5ge9VAwTywZKlJ_LBvA,Madison Avenue Pub & Restaurant,43.66787,-79.40333,796.2589627396178,$$,2,153,2.5,American (Traditional),14 Madison Avenue,Toronto,ON,M5R 2S1
623,CM7IDKFxV6p5FdptjXsr8A,Kellys Landing,43.6448899,-79.38305,2285.1453757278723,$$,2,112,3.5,Sports Bars,123 Front Street W,Toronto,ON,M5J 2M2
624,7HUEqrj4aa_u3kl-o-e9_Q,Tortería San Cosme,43.65466,-79.40046,1030.1157051844002,$$,2,92,3.5,Mexican,181 Baldwin Street,Toronto,ON,M5T 1L9
625,Fw0u5YqMSLXhmNevrCPBMg,Annona Resturant,43.669154,-79.394715,658.3906587595037,$$$,3,69,3.5,Canadian (New),Park Hyatt Hotel,Toronto,ON,M5R 2E8
626,N7XXcXJgHT5JEbTHCst8Zw,Hana Sushi & Cafe,43.66172,-79.38439,921.287283932576,$$,2,54,2.5,Sushi Bars,21 Grenville Street,Toronto,ON,M4Y 1A1
627,pYZgXNDq442OrcO1JvsnEQ,Simmer Huang,43.65732,-79.40028,758.3766329154505,NO $,0,10,3.0,Chinese,456 Spadina Avenue,Toronto,ON,M5T 2G8
628,4RggTW3skfGuUt0MOY_zHw,Ginger,43.6691214,-79.3861799,1004.6524558727635,$,1,204,3.0,Vietnamese,695 Yonge Street,Toronto,ON,M4Y 2B2
629,BLDArCmdbbCnUcfLrxnrlQ,Burrito Bandidos,43.6662883959894,-79.4054889678955,855.3541988951235,$,1,86,3.5,Tex-Mex,2 Walmer Road,Toronto,ON,M5R 2W3
630,294xF_hpNQH0gpmjOVfHEA,Chopstick On Bloor,43.66501,-79.41068,1226.7783444164245,NO $,0,11,3.5,Hakka,561 Bloor Street W,Toronto,ON,M5S 1Y6
631,g14SuHGkIL-2pSWhRkSSlQ,Colaba Junction,43.66113,-79.38556,839.2447209701279,$$,2,57,3.5,Indian,801 Bay Street,Toronto,ON,M5S 1Y9
632,3utUsvqVVbTuz8AdSxXOyQ,Slanted Door,43.66585,-79.40892,1091.3139151258026,$$,2,8,4.0,Cafes,442 Bloor Street W,Toronto,ON,M5S 1X8
633,-Tpo5r3kF_z4iilx8JXhvA,Basil Box,43.6579,-79.38116,1306.2184414735204,$$,2,168,4.0,Vietnamese,351 Yonge Street,Toronto,ON,M5B 1S1
634,5DDvJhkk3zsd9jBxDQpkow,Buna's Kitchen,43.64823,-79.39494,1681.0906552641286,$$,2,45,4.5,Sandwiches,388 Richmond Street W,Toronto,ON,M5V 3P1
635,hWaptsAiWkxqCX9SFfJDkg,BIWON,43.6530643,-79.3968594,1146.180590782416,$,1,73,3.0,Korean,471 Dundas Street W,Toronto,ON,M5T 1G6
636,Kal1hFMTEzdXYpa5MNzUPw,SPIN Toronto,43.6447886395145,-79.3963426351547,2056.3784337513375,$$,2,127,4.0,Cocktail Bars,461 King St W,Toronto,ON,M5V 1K4
637,oXmFOThxSSRLYb2n75JliQ,Koha Pacific Kitchen,43.64823,-79.37952,2129.249067759459,NO $,0,16,4.0,Poke,199 Bay Street,Toronto,ON,M5L 1G5
638,sPGbBt01zybTxV2FRdRaDQ,Sichuan Garden Restaurant,43.6556277435023,-79.3987780563446,885.7013202343634,$$,2,59,3.5,Chinese,359 Spadina Avenue,Toronto,ON,M5T 2G3
639,iRLi-TK7K_-mcLwFwO8pPA,Green Tea Restaurant Downtown Toronto,43.65235,-79.39731,1222.3613120635237,NO $,0,13,3.0,Chinese,261 Spadina Avenue,Toronto,ON,M5T 2E3
640,PUMfgD7xMYIIfbeUDQfuXQ,Away Kitchen and Cafe,43.6476356,-79.4025341,1823.9015614837547,NO $,0,11,4.5,Vegan,536 Queen Street W,Toronto,ON,M5V 2B5
641,5V6u8hbA5zByb5k8I68z2A,The SAJ Pizza & Wrap,43.6586113,-79.3950882,494.9064493613297,$,1,17,3.0,Halal,199 College Street,Toronto,ON,M5T 1P9
642,CB8_BQHSOkQiTCl5em9Xvw,Loaded Pierogi,43.6458497542096,-79.4100153105222,2253.9837561194804,$$,2,58,4.0,Comfort Food,839 Queen Street W,Toronto,ON,M6J 1G4
643,vh1tPEaPioD78QmoqnWXpw,Sukho Thai,43.6485607,-79.3745641,2360.065175741588,$$,2,439,3.5,Thai,52 Wellington Street E,Toronto,ON,M5E 1C9
644,3G4KcScA5srgsg-fAtWs2Q,Tokyo Grill,43.66519,-79.38488,892.9960723828476,$$,2,86,3.5,Japanese,582 Yonge Street,Toronto,ON,M4Y 1Z3
645,FJMMPL3pxAPYGEPB0Hwlhw,TOCA,43.6454311772613,-79.3870585889549,2102.66656049388,$$$$,4,125,4.0,Italian,181 Wellington Street West,Toronto,ON,M5V 3G7
646,87I8ba2FKYKeXyAhiC6cLg,Pokito,43.64864,-79.398,1651.0274223856948,$$,2,131,3.5,Hawaiian,420 Queen Street W,Toronto,ON,M5V 2A7
647,TgcjQfl1E9DE-SjDVOUDJQ,Rose and Sons,43.675786,-79.403665,1531.2985768306805,$$,2,207,3.5,Breakfast & Brunch,176 Dupont St,Toronto,ON,M6G 3G8
648,bSLIrhdxrxuz3p_nz1iLpg,The One Eighty,43.668736,-79.388207,855.6984001484547,$$$,3,106,3.0,Lounges,55 Bloor Street W,Toronto,ON,M4W 1A5
649,wTb3qNQDXyhHLTAg5eQxmA,True Love Cafe,43.6584999,-79.3712199,2035.416662751207,$,1,8,4.0,Coffee & Tea,290 Dundas Street E,Toronto,ON,M5A 1Z9
650,mkceCArNe87jwSdLfsslXg,Bosk,43.6494602854375,-79.3861877918243,1716.4683195442663,$$$,3,139,4.0,Canadian (New),Shangri-La Hotel,Toronto,ON,M5H 0A3
651,Jm_R0IhwFlfCAV3Fk6NTWg,Shanghai Shikumen Fine Cuisine,43.6527951870382,-79.3990259735631,1195.6927165020136,NO $,0,10,3.5,Dim Sum,530 Dundas Street W,Toronto,ON,M5T 1H4
652,Jjg1NoiiAhPB82X-96QWMA,Union Chicken,43.64552,-79.38031,2345.775573988865,$$,2,70,3.0,Chicken Shop,65 Front Street W,Toronto,ON,M5J 1E6
653,RWFC8Ht9gWcRc2vX57OPsA,Papa CEO King Slice,43.66327,-79.40255,553.683024075194,$,1,54,3.5,Pizza,654 Spadina Avenue,Toronto,ON,M5S 2H7
654,rxA9c0_XObabVL1WCTA4FA,Sneaky Dee's,43.6562399,-79.4074,1222.4990821379322,$$,2,431,3.5,Tex-Mex,431 College Street,Toronto,ON,M5T 1T1
655,0JqPI6mv7xHloURlf0L4Mg,Thai On Yonge,43.65855,-79.38205,1216.0436018364696,$$,2,109,3.5,Thai,370 Yonge Street,Toronto,ON,M5B 1S5
656,bDut3KRQJ0qLElfaJNQFgg,Famoso Neapolitan,43.66626,-79.40688,959.7882100778174,$$,2,143,3.5,Pizza,386 Bloor Street W,Toronto,ON,M5S 1X9
657,piZ4JqJI5WTljJuQV7yZHQ,KINTON RAMEN,43.656008175771,-79.393558162555,826.4168677954832,$$,2,435,3.5,Ramen,51 Baldwin Street,Toronto,ON,M5T 1L1
658,6SCfq4rW_-DBBhn1PDI9Ag,Wild Fire Grill,43.6626892,-79.4031372,604.6653430983838,NO $,0,2,4.0,Greek,81 Harbord Street,Toronto,ON,M5S
659,4u1iOihWOVkgNTId927fHg,El local loco,43.6478315,-79.3732265,2493.888247003107,$$,2,170,3.5,Mexican,9 Church St,Toronto,ON,M5E 1M2
660,A19Qrn0IqYhmTvIAUhk2_A,Pho Blooming Rose,43.6746046542196,-79.3883717805147,1390.8769106421137,NO $,0,12,3.5,Vietnamese,895 Yonge Street,Toronto,ON,M4W 2H2
661,XsjuwpDUkigW8ymAc2Jggg,European Delight,43.64914,-79.37157,2491.597944016811,$,1,43,4.5,Delis,St. Lawrence Market,Toronto,ON,M5E 1C3
662,c-N5b3LFflVwPwqwijVwSw,Palm Lane,43.6712,-79.39436,921.585876355385,NO $,0,5,4.0,Salad,55 Avenue Road,Toronto,ON,M5R 3L2
663,bRntmjztJ4dFDA_LYiEECw,Snakes & Lattes Annex,43.665,-79.4132,1415.9819654379971,$$,2,328,4.0,Bars,600 Bloor Street W,Toronto,ON,M6G 1K4
664,6ueacQ4py4qK5Gp9BFGvnw,Mr Tasty Fries,43.6519,-79.38385,1528.3993098871604,$,1,22,4.0,Fast Food,110 Queen St W,Toronto,ON,M5H
665,LHwzyN5cllTfLuZ8v2k_Bg,Le Paradis Brasserie Bistro,43.67506,-79.40025,1355.2761355664775,$$,2,85,3.5,French,166 Bedford Road,Toronto,ON,M5R 2K9
666,U7JrKn4fYW2RpJa7Nl-X_g,The Carlton Restaurant,43.6617125,-79.3811043,1187.2320914142203,NO $,0,4,4.5,Canadian (New),Holiday Inn,Toronto,ON,M5B 2E9
667,IXZDJEk9ymsEMDGj0-A5rA,Agora,43.6452833329725,-79.4126565009356,2421.3542752097533,NO $,0,5,4.5,Greek,921 Queen St W,Toronto,ON,M6J 1G5
668,uF86ZhygpBEGr3CudNemYA,O.Noir,43.66905,-79.3826799,1227.1064275793003,$$$,3,316,3.5,Canadian (New),620 Church St,Toronto,ON,M4Y 2G2
669,ejKXczjEkm1gzyRdblQm8w,Fresh on Spadina,43.64808,-79.39556,1683.395221156322,$$,2,358,4.0,Vegetarian,147 Spadina Avenue,Toronto,ON,M5V 2L7
670,C_VoO9M9Kuhn6EObmpvWow,Slab Burgers,43.668181957604,-79.388423286824,800.3357556243872,$$,2,77,3.5,Burgers,47 Charles Street W,Toronto,ON,M4Y 2R4
671,PGJd7yyMitAgYRRYvxxEHA,Venezia Bakery,43.6467514,-79.4199524,2679.903236866916,$,1,83,4.0,Bakeries,114 Ossington Avenue,Toronto,ON,M6J 2Z4
672,y166Ve7c7y2EnnePytr71Q,1915 Lan Zhou Ramen,43.654996394994,-79.3867961531425,1166.7047628884923,$,1,91,3.5,Chinese,185 Dundas Street W,Toronto,ON,M5G 1C7
673,v0a2G9zBDM3hVprzSy39Kw,Owl of Minerva,43.66398,-79.4175099,1758.872129541961,$$,2,97,3.5,Korean,700 Bloor St W,Toronto,ON,M6G
674,dm2qhNgxjKGE9GvcfSPD2Q,Hendriks Restaurant & Bar,43.653501,-79.380048,1663.6700443317618,$$$,3,52,4.0,American (Traditional),218 Yonge Street,Toronto,ON,M5B 2H6
675,Nxg73OigmRQQq0d1pKtkUQ,Xe Lua Restaurant,43.65169,-79.39796,1300.2442524865544,$,1,166,3.0,Vietnamese,254 Spadina Avenue,Toronto,ON,M5T 2C2
676,R1YBPobZ-EtNeY8-goCMaQ,The Owl,43.65252,-79.39854,1202.6201504306975,$,1,68,3.5,Korean,280 Spadina Avenue,Toronto,ON,M5T 3A5
677,MWvfffAggIKAV8pBfi-Gyw,Hua Sang Seafood Restaurant,43.6557848,-79.3937013,848.4611432995098,$$,2,57,3.5,Seafood,43 Baldwin Street,Toronto,ON,M5T 1Y9
678,5FWxrmh4QWTVpBIZldvYLQ,Chu Resto,43.6677096042172,-79.3855246156454,955.7525833861403,NO $,0,9,2.5,Chinese,639 Yonge Street,Toronto,ON,M4Y 1Z9
679,p1XLB4zo6sI09Pb4-IA23Q,Cora Pizza,43.66332,-79.40257,555.8177540170483,$,1,49,3.5,Pizza,656A Spadina Ave,Toronto,ON,M5S 2H7
680,yKFx0bW9_buGt9NASTpUaw,Smoke's Poutinerie,43.65707,-79.3735,1905.7673133866108,$,1,154,3.5,Fast Food,203 Dundas Street E,Toronto,ON,M5A 1Z4
681,aYZq1sV8iQeHZfj_MB2Twg,Ali Baba,43.6580366,-79.3814547962959,1285.8437006008571,$,1,35,4.0,Middle Eastern,357 Yonge Street,Toronto,ON,M5B 1S1
682,o19vbA9-BuvHXrE4nYJ60A,The Rebel House,43.67763,-79.39008,1664.5642007351,$$,2,108,3.5,Pubs,1068 Yonge Street,Toronto,ON,M4W 2L4
683,bRmb81XDG3E2SOHARBLTog,Bodega Restaurant,43.6561,-79.39369,812.6180592502413,$$$,3,116,3.5,French,30 Baldwin Street,Toronto,ON,M5T 1L3
684,bDgmLfAh_TWRCHEYC8hbpQ,The Keg Steakhouse & Bar,43.6448066525519,-79.3990968746814,2071.7915993999104,$$$,3,102,4.0,Steakhouses,560 King Street W,Toronto,ON,M5V 1M3
685,NdvUzwz3jAM7Hao_UPMu6g,Popeyes Louisiana Kitchen,43.65768,-79.39955,698.7013609542034,$,1,15,2.5,Chicken Wings,267 College Street,Toronto,ON,M5T 1R6
686,n9BrA1zIwlbiP1hLAc24jg,Tosto Quickfire Pizza Pasta,43.66116,-79.3864,782.64140888195,$$,2,101,3.5,Pizza,800 Bay Street,Toronto,ON,M5S 3A9
687,7v91woy8IpLrqXsRvxj_vw,Old School,43.6519218754076,-79.4083632901311,1622.082647475396,$$,2,273,3.0,Breakfast & Brunch,800 Dundas Street W,Toronto,ON,M6J 1V1
688,cqXTuBRh5N9mGJMZFdAAvw,Bi Bim Bap,43.65539,-79.41418,1730.3853160478334,$$,2,20,4.5,Korean,598 College Street,Toronto,ON,M6G 1B4
689,swM_9CXxkvxEk3fDkjA6PQ,Bar Verde at Nordstrom,43.65459,-79.38049,1513.0242684652267,$$,2,46,4.0,Canadian (New),260 Yonge Street,Toronto,ON,M5B 2L9
690,pHYKVGRuG4YFoYewmo1SPg,Baba Geddo,43.65625,-79.38818,982.3523867529951,NO $,0,1,5.0,Egyptian,525 University Ave,Toronto,ON,M5G 2L3
691,t7DjNzX6XnnvOROtJICLNg,Quetzal,43.656524297994,-79.4069881075464,1177.9807963519181,NO $,0,21,4.0,Mexican,419 College Street,Toronto,ON,M5T 1T1
692,m8SkL136H8FzkFGvAQCdPA,Wildfire Steakhouse & Wine Bar,43.6487518,-79.3770532,2204.492621346838,$$$,3,88,4.0,Wine Bars,8 Colborne Street,Toronto,ON,M5E 1E1
693,3vs6rARRBm-O99y4bryilw,Ichiriki Japanese Restaurant,43.6709600775614,-79.3838414455078,1280.7960522739622,$$,2,44,3.5,Japanese,120 Bloor Street E,Toronto,ON,M4W 1B7
694,Gl6xFX8vM5dqknF9azPCMQ,The Keg Steakhouse + Bar - Esplanade,43.646644434586,-79.374950318025,2491.586263680832,$$$,3,114,4.0,Steakhouses,26 The Esplanade,Toronto,ON,M5E 1A7
695,D2pXGFS15hYnCxyTPYTSLQ,Hooky's Fish and Chips,43.64543,-79.41164,2363.3805706930557,$$,2,18,4.5,Fish & Chips,893 Queen Street W,Toronto,ON,M6J 1G5
696,Fb4n3CDCn0pdSUz9FO7kDw,The Good Son Pizza,43.65035,-79.38378,1727.1792559226687,$$,2,6,4.5,Pizza,111 Richmond Street W,Toronto,ON,M5H 3K6
697,4cIUCLqLuV2Y1ZlKfjjTPA,Flor de Sal,43.6775398,-79.4070129,1831.1431506076513,$$$,3,34,4.0,Modern European,501 Davenport Road,Toronto,ON,M4V 1B8
698,YvrylyuWgbP90RgMqZQVnQ,Jz's Pizza,43.6452767607007,-79.3897039038027,2058.854101309672,$$,2,79,4.0,Pizza,232 Wellington Street W,Toronto,ON,M5V 3W1
699,a_assgoJEpKu2-kyAWFc8Q,Kenzo Ramen Bloor,43.6664,-79.4060499,905.3234281271095,$$,2,114,3.5,Ramen,372 Bloor Street W,Toronto,ON,M5S 1X7
700,FXHfcFVEfI1vVngW2gVOpw,Bampot House of Tea & Board Games,43.6615816807055,-79.408878456094,1076.3620313224671,$$,2,73,4.0,Tea Rooms,201 Harbord Street,Toronto,ON,M5S 1H6
701,SW0NcZwZsbSpsk0ZPgJKmQ,Nana,43.6462178971393,-79.4080042323735,2139.4125275843708,$$,2,177,3.5,Thai,785 Queen Street W,Toronto,ON,M6J 1G1
702,oKZPgeCOxnVSxudYcn1OtQ,Cibo Wine Bar,43.64521,-79.39737,2010.0509187986104,$$$,3,294,3.5,Wine Bars,522 King Street W,Toronto,ON,M5V 1L7
